,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__estimator__min_samples_leaf,param_classifier__estimator__min_samples_split,param_classifier__estimator__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,746.8306947946548,10.952837586402893,901.8622587919235,6.593784928321838,1,2,100,"{'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__n_estimators': 100}",0.23702134403996347,0.235506014803955,0.23626367942195925,0.0007576646180042361,4
1,1296.1479061841965,9.678404688835144,761.2526134252548,2.496100068092346,1,2,200,"{'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__n_estimators': 200}",0.24210712962214628,0.24120079874007735,0.24165396418111182,0.0004531654410344643,3
2,678.9746395349503,6.129809737205505,862.6099514961243,2.244786262512207,1,4,100,"{'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 4, 'classifier__estimator__n_estimators': 100}",0.2516047759365685,0.2444299197014088,0.24801734781898865,0.0035874281175798522,1
3,1226.4075639247894,14.171934366226196,727.6698068380356,10.422620177268982,1,4,200,"{'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 4, 'classifier__estimator__n_estimators': 200}",0.24513716515315798,0.24573818951309973,0.24543767733312885,0.0003005121799708743,2
4,790.010187625885,0.24451351165771484,791.4934350252151,5.3449918031692505,2,2,100,"{'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__n_estimators': 100}",0.18048840711069478,0.18162170313645803,0.1810550551235764,0.0005666480128816292,5
5,887.1376482248306,1.2242385149002075,788.5477818250656,0.21644055843353271,2,2,200,"{'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__n_estimators': 200}",0.18010072586063935,0.17425919864898057,0.17717996225480998,0.0029207636058293934,8
6,780.5217901468277,2.3293250799179077,640.3513436317444,0.4450197219848633,2,4,100,"{'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 4, 'classifier__estimator__n_estimators': 100}",0.18062090145137885,0.17694008497742286,0.17878049321440087,0.0018404082369779945,6
7,976.729395031929,13.293203473091125,423.2940593957901,20.46273171901703,2,4,200,"{'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 4, 'classifier__estimator__n_estimators': 200}",0.1775946444756415,0.17921488656313822,0.17840476551938986,0.000810121043748363,7
