,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__estimator__min_samples_leaf,param_classifier__estimator__min_samples_split,param_classifier__estimator__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,766.7624784708023,4.882336974143982,823.795369386673,22.25277543067932,1,2,100,"{'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__n_estimators': 100}",0.24048146399183418,0.24043590998919231,0.24045868699051326,2.277700132093108e-05,3
1,1252.145971417427,0.7241917848587036,802.0456159114838,4.297109365463257,1,2,200,"{'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__n_estimators': 200}",0.24051992968510985,0.24163745662224642,0.24107869315367814,0.0005587634685682852,2
2,690.1516774892807,20.4371200799942,798.3958314657211,9.450467944145203,1,4,100,"{'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 4, 'classifier__estimator__n_estimators': 100}",0.2451579672786711,0.24455453186629644,0.24485624957248375,0.00030171770618732385,1
3,1203.6358145475388,12.621488451957703,779.4218755960464,11.461183428764343,1,4,200,"{'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 4, 'classifier__estimator__n_estimators': 200}",0.24192941251885283,0.23889260104312435,0.2404110067809886,0.0015184057378642424,4
4,835.1346355676651,10.684108138084412,739.1606132984161,0.7086300849914551,2,2,100,"{'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__n_estimators': 100}",0.18405627117574955,0.17932791811092094,0.18169209464333524,0.0023641765324143027,6
5,921.4036391973495,8.5725177526474,703.1208773851395,14.375090718269348,2,2,200,"{'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 2, 'classifier__estimator__n_estimators': 200}",0.17966488930984054,0.17643871512449918,0.17805180221716987,0.0016130870926706758,7
6,734.1350909471512,2.0234137773513794,546.7290709018707,18.658950567245483,2,4,100,"{'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 4, 'classifier__estimator__n_estimators': 100}",0.18310916187380682,0.18385578166096295,0.18348247176738489,0.000373309893578061,5
7,898.1744964122772,7.935409784317017,390.1567931175232,9.73067593574524,2,4,200,"{'classifier__estimator__min_samples_leaf': 2, 'classifier__estimator__min_samples_split': 4, 'classifier__estimator__n_estimators': 200}",0.17886008826587632,0.1767491260152421,0.1778046071405592,0.0010554811253171148,8
